Product Title/Description,Event Sub Type,Order Date,Customer's Delivery Pincode,order_date,Shipping State,Gross Sale,Net Sales,Return,Promo Sales,hour
Product 25,Sale,2023-09-29 00:00:00.0,743355,2023-09-29 05:51:08,West Bengal,1499.0,1499.0,0.0,0.0,5.0
Product 25,Sale,2023-09-29 00:00:00.0,743355,2023-09-29 05:49:41,West Bengal,1499.0,1499.0,0.0,0.0,5.0
Product 25,Sale,2023-09-29 00:00:00.0,743355,2023-09-29 05:54:09,West Bengal,1499.0,1499.0,0.0,0.0,5.0
Product 25,Sale,2023-09-29 00:00:00.0,743355,2023-09-29 05:51:58,West Bengal,1499.0,1499.0,0.0,0.0,5.0
Product 17,Sale,2023-09-27 00:00:00.0,560022,,Karnataka,225.0,225.0,0.0,225.0,
Product 17,Sale,2023-09-27 00:00:00.0,411026,2023-09-27 09:47:03,Maharashtra,229.0,229.0,0.0,0.0,9.0
Product 17,Sale,2023-09-29 00:00:00.0,415513,2023-09-29 14:12:26,Maharashtra,229.0,229.0,0.0,0.0,14.0
Product 3,Return,2023-09-20 00:00:00.0,786003,2023-09-20 20:43:09,Assam,0.0,-229.0,-229.0,0.0,20.0
Product 6,Sale,2023-09-29 00:00:00.0,560064,2023-09-29 12:48:07,Karnataka,1049.0,1049.0,0.0,0.0,12.0
Product 1,Return,2023-09-17 00:00:00.0,332701,2023-09-17 09:53:13,Rajasthan,0.0,-899.0,-899.0,0.0,9.0
Product 8,Sale,2023-09-29 00:00:00.0,492001,2023-09-29 02:16:49,Chattisgarh,187.0,187.0,0.0,187.0,2.0
Product 8,Sale,2023-09-29 00:00:00.0,122017,2023-09-29 08:21:22,Haryana,202.0,202.0,0.0,0.0,8.0
Product 8,Sale,2023-09-27 00:00:00.0,517125,2023-09-27 12:07:37,Andhra Pradesh,194.0,194.0,0.0,194.0,12.0
Product 8,Sale,2023-09-28 00:00:00.0,492006,2023-09-28 09:54:34,Chhattisgarh,194.0,194.0,0.0,194.0,9.0
Product 8,Sale,2023-09-27 00:00:00.0,591107,,Karnataka,202.0,202.0,0.0,0.0,
Product 8,Sale,2023-09-29 00:00:00.0,403722,2023-09-29 12:36:28,Goa,209.0,209.0,0.0,0.0,12.0
Product 8,Sale,2023-09-27 00:00:00.0,509103,2023-09-27 16:23:51,Telangana,209.0,209.0,0.0,0.0,16.0
Product 8,Return,2023-09-21 00:00:00.0,500088,2023-09-21 08:44:56,Telangana,0.0,-202.0,-202.0,0.0,8.0
Product 8,Sale,2023-09-27 00:00:00.0,562138,2023-09-27 13:19:12,Karnataka,209.0,209.0,0.0,0.0,13.0
Product 8,Return,2023-09-21 00:00:00.0,695541,2023-09-21 06:03:30,Kerala,0.0,-202.0,-202.0,0.0,6.0
Product 8,Sale,2023-09-27 00:00:00.0,641606,2023-09-27 09:57:16,Tamil Nadu,209.0,209.0,0.0,0.0,9.0
Product 8,Sale,2023-09-27 00:00:00.0,828122,2023-09-27 07:02:43,Jharkhand,202.0,202.0,0.0,0.0,7.0
Product 8,Sale,2023-09-29 00:00:00.0,834001,2023-09-29 06:55:53,Jharkhand,209.0,209.0,0.0,0.0,6.0
Product 8,Sale,2023-09-27 00:00:00.0,522330,2023-09-27 20:35:16,Andhra Pradesh,202.0,202.0,0.0,0.0,20.0
Product 8,Sale,2023-09-29 00:00:00.0,670633,2023-09-29 17:41:00,Kerala,209.0,209.0,0.0,0.0,17.0
Product 8,Sale,2023-09-29 00:00:00.0,843130,2023-09-29 09:42:05,Bihar,194.0,194.0,0.0,194.0,9.0
Product 8,Sale,2023-09-27 00:00:00.0,574104,,Karnataka,209.0,209.0,0.0,0.0,
Product 8,Sale,2023-09-27 00:00:00.0,679331,2023-09-27 17:20:01,Kerala,209.0,209.0,0.0,0.0,17.0
Product 8,Sale,2023-09-29 00:00:00.0,603202,,Tamil Nadu,197.0,197.0,0.0,197.0,
Product 8,Sale,2023-09-27 00:00:00.0,577223,2023-09-27 18:50:57,Karnataka,209.0,209.0,0.0,0.0,18.0
Product 8,Sale,2023-09-29 00:00:00.0,583131,2023-09-29 21:47:20,Karnataka,209.0,209.0,0.0,0.0,21.0
Product 8,Sale,2023-09-27 00:00:00.0,403521,2023-09-27 13:12:21,Goa,194.0,194.0,0.0,194.0,13.0
Product 8,Return,2023-09-20 00:00:00.0,121106,2023-09-20 18:51:54,Haryana,0.0,-209.0,-209.0,0.0,18.0
Product 8,Return,2023-09-18 00:00:00.0,535124,2023-09-18 10:07:58,Andhra Pradesh,0.0,-209.0,-209.0,0.0,10.0
Product 8,Sale,2023-09-28 00:00:00.0,509125,2023-09-28 09:35:02,Telangana,209.0,209.0,0.0,0.0,9.0
Product 8,Sale,2023-09-29 00:00:00.0,431717,2023-09-29 07:27:37,Maharashtra,209.0,209.0,0.0,0.0,7.0
Product 8,Sale,2023-09-27 00:00:00.0,517257,2023-09-27 13:43:22,Andhra Pradesh,194.0,194.0,0.0,194.0,13.0
Product 8,Sale,2023-09-27 00:00:00.0,500072,2023-09-27 19:39:38,Telangana,209.0,209.0,0.0,0.0,19.0
Product 8,Sale,2023-09-29 00:00:00.0,637211,2023-09-29 10:18:07,Tamil Nadu,209.0,209.0,0.0,0.0,10.0
Product 8,Return,2023-09-17 00:00:00.0,122505,,Haryana,0.0,-211.0,-211.0,0.0,
Product 8,Sale,2023-09-29 00:00:00.0,670612,2023-09-29 15:33:31,Kerala,187.0,187.0,0.0,187.0,15.0
Product 8,Sale,2023-09-29 00:00:00.0,570023,,Karnataka,209.0,209.0,0.0,0.0,
Product 8,Sale,2023-09-29 00:00:00.0,533238,2023-09-29 10:04:33,Andhra Pradesh,194.0,194.0,0.0,194.0,10.0
Product 8,Sale,2023-09-29 00:00:00.0,560066,2023-09-29 21:30:00,Karnataka,209.0,209.0,0.0,0.0,21.0
Product 21,Return,2023-09-20 00:00:00.0,500049,,Telangana,0.0,-1024.0,-1024.0,0.0,
Product 2,Sale,2023-09-27 00:00:00.0,110084,2023-09-27 09:44:17,Delhi,222.0,222.0,0.0,0.0,9.0
Product 2,Sale,2023-09-27 00:00:00.0,509206,2023-09-27 17:47:12,Telangana,229.0,229.0,0.0,0.0,17.0
Product 2,Sale,2023-09-27 00:00:00.0,683572,2023-09-27 12:51:39,Kerala,229.0,229.0,0.0,0.0,12.0
Product 2,Sale,2023-09-29 00:00:00.0,175001,,Himachal Pradesh,222.0,222.0,0.0,0.0,
Product 2,Sale,2023-09-29 00:00:00.0,400058,,Maharashtra,229.0,229.0,0.0,0.0,
Product 2,Sale,2023-09-26 00:00:00.0,673632,2023-09-26 22:59:51,Kerala,229.0,229.0,0.0,0.0,22.0
Product 21,Sale,2023-09-29 00:00:00.0,192303,2023-09-29 17:19:08,Jammu and Kashmir,949.0,949.0,0.0,0.0,17.0
Product 9,Sale,2023-09-27 00:00:00.0,604204,2023-09-27 21:17:24,Tamil Nadu,209.0,209.0,0.0,0.0,21.0
Product 9,Sale,2023-09-26 00:00:00.0,577451,2023-09-26 23:11:26,Karnataka,209.0,209.0,0.0,0.0,23.0
Product 9,Sale,2023-09-27 00:00:00.0,620021,2023-09-27 12:26:06,Tamil Nadu,209.0,209.0,0.0,0.0,12.0
Product 9,Sale,2023-09-29 00:00:00.0,562110,2023-09-29 15:30:22,Karnataka,209.0,209.0,0.0,0.0,15.0
Product 9,Sale,2023-09-29 00:00:00.0,390001,2023-09-29 07:45:30,Gujarat,209.0,209.0,0.0,0.0,7.0
Product 9,Sale,2023-09-27 00:00:00.0,560001,2023-09-27 12:41:44,Karnataka,194.0,194.0,0.0,194.0,12.0
Product 9,Sale,2023-09-27 00:00:00.0,403401,2023-09-27 09:27:33,Goa,209.0,209.0,0.0,0.0,9.0
Product 9,Sale,2023-09-27 00:00:00.0,624303,2023-09-27 16:52:18,Tamil Nadu,209.0,209.0,0.0,0.0,16.0
Product 9,Return,2023-09-22 00:00:00.0,515133,2023-09-22 15:49:32,Andhra Pradesh,0.0,-209.0,-209.0,0.0,15.0
Product 9,Sale,2023-09-29 00:00:00.0,600010,2023-09-29 19:51:38,Tamil Nadu,209.0,209.0,0.0,0.0,19.0
Product 9,Sale,2023-09-27 00:00:00.0,670594,2023-09-27 21:18:08,Kerala,209.0,209.0,0.0,0.0,21.0
Product 9,Sale,2023-09-29 00:00:00.0,583131,2023-09-29 21:43:15,Karnataka,209.0,209.0,0.0,0.0,21.0
Product 9,Sale,2023-09-28 00:00:00.0,421301,2023-09-28 00:42:02,Maharashtra,202.0,202.0,0.0,0.0,0.0
Product 9,Sale,2023-09-27 00:00:00.0,602105,2023-09-27 05:48:43,Tamil Nadu,194.0,194.0,0.0,194.0,5.0
Product 9,Sale,2023-09-29 00:00:00.0,689645,2023-09-29 11:43:28,Kerala,209.0,209.0,0.0,0.0,11.0
Product 9,Sale,2023-09-27 00:00:00.0,571301,2023-09-27 10:52:03,Karnataka,194.0,194.0,0.0,194.0,10.0
Product 9,Sale,2023-09-29 00:00:00.0,560058,2023-09-29 20:36:45,Karnataka,209.0,209.0,0.0,0.0,20.0
Product 9,Sale,2023-09-29 00:00:00.0,241001,2023-09-29 09:21:54,Uttar Pradesh,187.0,187.0,0.0,187.0,9.0
Product 9,Sale,2023-09-29 00:00:00.0,624710,2023-09-29 06:41:27,Tamil Nadu,209.0,209.0,0.0,0.0,6.0
Product 9,Return,2023-09-29 00:00:00.0,624710,2023-09-29 06:41:27,Tamil Nadu,0.0,-209.0,-209.0,0.0,6.0
Product 9,Sale,2023-09-29 00:00:00.0,533001,2023-09-29 11:37:29,Andhra Pradesh,209.0,209.0,0.0,0.0,11.0
Product 9,Sale,2023-09-27 00:00:00.0,534416,2023-09-27 21:03:36,Andhra Pradesh,209.0,209.0,0.0,0.0,21.0
Product 9,Sale,2023-09-29 00:00:00.0,522616,2023-09-29 15:41:10,Andhra Pradesh,202.0,202.0,0.0,0.0,15.0
Product 9,Sale,2023-09-27 00:00:00.0,600056,2023-09-27 11:02:05,Tamil Nadu,187.0,187.0,0.0,187.0,11.0
Product 9,Sale,2023-09-29 00:00:00.0,560049,2023-09-29 12:37:48,Karnataka,209.0,209.0,0.0,0.0,12.0
Product 9,Sale,2023-09-26 00:00:00.0,570019,2023-09-26 23:39:36,Karnataka,209.0,209.0,0.0,0.0,23.0
Product 9,Sale,2023-09-29 00:00:00.0,500043,2023-09-29 15:24:31,Telangana,209.0,209.0,0.0,0.0,15.0
Product 9,Sale,2023-09-27 00:00:00.0,781128,2023-09-27 19:41:15,Assam,209.0,209.0,0.0,0.0,19.0
Product 9,Return,2023-09-21 00:00:00.0,360575,,Gujarat,0.0,-202.0,-202.0,0.0,
Product 9,Sale,2023-09-29 00:00:00.0,560043,2023-09-29 19:24:26,Karnataka,209.0,209.0,0.0,0.0,19.0
Product 9,Sale,2023-09-29 00:00:00.0,737126,2023-09-29 10:07:47,Sikkim,202.0,202.0,0.0,0.0,10.0
Product 9,Sale,2023-09-27 00:00:00.0,442605,2023-09-27 12:01:24,Maharashtra,202.0,202.0,0.0,0.0,12.0
Product 9,Sale,2023-09-27 00:00:00.0,500032,2023-09-27 12:53:36,Telangana,202.0,202.0,0.0,0.0,12.0
Product 3,Return,2023-09-25 00:00:00.0,500049,2023-09-25 16:34:35,Telangana,0.0,-207.0,-207.0,0.0,16.0
Product 3,Return,2023-09-24 00:00:00.0,641659,2023-09-24 19:34:03,Tamil Nadu,0.0,-207.0,-207.0,0.0,19.0
Product 17,Sale,2023-09-30 00:00:00.0,741101,2023-09-30 07:47:57,West Bengal,222.0,222.0,0.0,0.0,7.0
Product 9,Sale,2023-09-30 00:00:00.0,638402,2023-09-30 20:47:58,Tamil Nadu,209.0,209.0,0.0,0.0,20.0
Product 9,Sale,2023-09-30 00:00:00.0,400615,2023-09-30 19:16:18,Maharashtra,209.0,209.0,0.0,0.0,19.0
Product 9,Return,2023-09-25 00:00:00.0,637201,2023-09-25 22:36:05,Tamil Nadu,0.0,-209.0,-209.0,0.0,22.0
Product 9,Sale,2023-09-30 00:00:00.0,683516,,Kerala,209.0,209.0,0.0,0.0,
Product 9,Sale,2023-09-30 00:00:00.0,764072,2023-09-30 09:47:43,Odisha,209.0,209.0,0.0,0.0,9.0
Product 9,Return,2023-09-22 00:00:00.0,500076,2023-09-22 17:19:46,Telangana,0.0,-209.0,-209.0,0.0,17.0
Product 9,Return,2023-09-21 00:00:00.0,247001,2023-09-21 15:21:09,Uttar Pradesh,0.0,-202.0,-202.0,0.0,15.0
Product 9,Cancellation,2023-09-29 00:00:00.0,560058,2023-09-29 20:36:45,Karnataka,0.0,0.0,0.0,0.0,20.0
Product 9,Sale,2023-09-30 00:00:00.0,613009,2023-09-30 17:32:58,Tamil Nadu,209.0,209.0,0.0,0.0,17.0
Product 9,Sale,2023-09-30 00:00:00.0,440018,2023-09-30 15:49:38,Maharashtra,209.0,209.0,0.0,0.0,15.0
Product 21,Return Cancellation,2023-09-20 00:00:00.0,500049,,Telangana,0.0,0.0,0.0,0.0,
Product 4,Sale,2023-09-28 00:00:00.0,388255,2023-09-28 12:18:59,Gujarat,899.0,899.0,0.0,0.0,12.0
Product 1,Sale,2023-09-27 00:00:00.0,695013,2023-09-27 21:13:09,Kerala,899.0,899.0,0.0,0.0,21.0
Product 1,Sale,2023-09-28 00:00:00.0,682025,2023-09-28 19:56:28,Kerala,1778.0,1778.0,0.0,0.0,19.0
Product 1,Sale,2023-09-27 00:00:00.0,801103,2023-09-27 20:24:10,Bihar,889.0,889.0,0.0,0.0,20.0
Product 1,Sale,2023-09-28 00:00:00.0,560066,2023-09-28 11:53:10,Karnataka,899.0,899.0,0.0,0.0,11.0
Product 8,Sale,2023-09-30 00:00:00.0,442605,2023-09-30 13:42:21,Maharashtra,209.0,209.0,0.0,0.0,13.0
Product 8,Sale,2023-09-30 00:00:00.0,781009,2023-09-30 16:35:57,Assam,194.0,194.0,0.0,194.0,16.0
Product 8,Sale,2023-09-30 00:00:00.0,442902,2023-09-30 22:27:22,Maharashtra,209.0,209.0,0.0,0.0,22.0
Product 8,Sale,2023-09-30 00:00:00.0,535102,2023-09-30 20:45:27,Andhra Pradesh,209.0,209.0,0.0,0.0,20.0
Product 8,Sale,2023-09-30 00:00:00.0,523001,2023-09-30 19:48:17,Andhra Pradesh,209.0,209.0,0.0,0.0,19.0
Product 8,Sale,2023-09-30 00:00:00.0,641023,2023-09-30 16:46:19,Tamil Nadu,209.0,209.0,0.0,0.0,16.0
Product 8,Sale,2023-09-30 00:00:00.0,416405,2023-09-30 15:40:17,Maharashtra,209.0,209.0,0.0,0.0,15.0
Product 8,Sale,2023-09-30 00:00:00.0,641025,2023-09-30 17:33:25,Tamil Nadu,209.0,209.0,0.0,0.0,17.0
Product 8,Sale,2023-09-30 00:00:00.0,403601,2023-09-30 16:08:54,Goa,194.0,194.0,0.0,194.0,16.0
Product 2,Sale,2023-09-30 00:00:00.0,441223,2023-09-30 15:56:21,Maharashtra,229.0,229.0,0.0,0.0,15.0
Product 13,Sale,2023-09-30 00:00:00.0,622002,,Tamil Nadu,899.0,899.0,0.0,0.0,
Product 6,Sale,2023-09-29 00:00:00.0,110025,2023-09-29 11:18:42,Delhi,1049.0,1049.0,0.0,0.0,11.0
Product 6,Sale,2023-09-29 00:00:00.0,623517,2023-09-29 00:36:21,Tamil Nadu,1049.0,1049.0,0.0,0.0,0.0
Product 6,Sale,2023-09-27 00:00:00.0,813202,2023-09-27 20:29:31,Bihar,1049.0,1049.0,0.0,0.0,20.0
Product 21,Sale,2023-08-01 00:00:00.0,680514,2023-08-01 20:52:25,Kerala,954.0,954.0,0.0,0.0,20.0
Product 3,Sale,2023-08-01 00:00:00.0,576220,,Karnataka,229.0,229.0,0.0,0.0,
Product 9,Sale,2023-08-01 00:00:00.0,583214,2023-08-01 08:42:14,Karnataka,209.0,209.0,0.0,0.0,8.0
Product 9,Sale,2023-08-01 00:00:00.0,390022,2023-08-01 18:08:09,Gujarat,188.0,188.0,0.0,188.0,18.0
Product 9,Return,2023-07-25 00:00:00.0,641004,,Tamil Nadu,0.0,-214.0,-214.0,0.0,
Product 11,Sale,2023-08-01 00:00:00.0,532457,2023-08-01 15:06:25,Andhra Pradesh,198.0,198.0,0.0,0.0,15.0
Product 7,Return,2023-07-23 00:00:00.0,500079,2023-07-23 21:51:34,Telangana,0.0,-1049.0,-1049.0,0.0,21.0
Product 26,Sale,2023-08-01 00:00:00.0,502032,2023-08-01 13:02:42,Telangana,239.0,239.0,0.0,0.0,13.0
Product 26,Sale,2023-08-01 00:00:00.0,530016,2023-08-01 22:06:05,Andhra Pradesh,244.0,244.0,0.0,0.0,22.0
Product 2,Sale,2023-08-01 00:00:00.0,518004,2023-08-01 19:07:07,Andhra Pradesh,234.0,234.0,0.0,0.0,19.0
Product 25,Return,2023-07-27 00:00:00.0,586203,2023-07-27 22:28:04,Karnataka,0.0,-1499.0,-1499.0,0.0,22.0
Product 15,Cancellation,2023-08-01 00:00:00.0,844101,2023-08-01 15:55:03,Bihar,0.0,0.0,0.0,0.0,15.0
Product 15,Sale,2023-08-01 00:00:00.0,844101,2023-08-01 15:55:03,Bihar,954.0,954.0,0.0,954.0,15.0
Product 6,Return,2023-07-20 00:00:00.0,695581,2023-07-20 16:25:46,Kerala,0.0,-1049.0,-1049.0,0.0,16.0
Product 6,Return,2023-07-25 00:00:00.0,680514,2023-07-25 12:55:01,Kerala,0.0,-954.0,-954.0,0.0,12.0
Product 6,Sale,2023-07-29 00:00:00.0,691319,2023-07-29 23:24:11,Kerala,1059.0,1059.0,0.0,0.0,23.0
Product 6,Sale,2023-08-01 00:00:00.0,844101,2023-08-01 18:48:43,Bihar,1059.0,1059.0,0.0,0.0,18.0
Product 12,Sale,2023-08-01 00:00:00.0,629001,2023-08-01 20:26:12,Tamil Nadu,234.0,234.0,0.0,0.0,20.0
Product 12,Cancellation,2023-08-01 00:00:00.0,629001,2023-08-01 20:26:12,Tamil Nadu,0.0,0.0,0.0,0.0,20.0
Product 12,Sale,2023-08-01 00:00:00.0,533430,2023-08-01 11:00:37,Andhra Pradesh,234.0,234.0,0.0,0.0,11.0
Product 16,Return,2023-07-18 00:00:00.0,442908,2023-07-18 20:47:29,Maharashtra,0.0,-234.0,-234.0,0.0,20.0
Product 8,Sale,2023-08-01 00:00:00.0,243002,2023-08-01 19:03:08,Uttar Pradesh,214.0,214.0,0.0,0.0,19.0
Product 8,Sale,2023-08-01 00:00:00.0,244713,2023-08-01 10:26:17,Uttarakhand,214.0,214.0,0.0,0.0,10.0
Product 1,Cancellation,2023-07-31 00:00:00.0,228001,2023-07-31 20:50:47,Uttar Pradesh,0.0,0.0,0.0,0.0,20.0
Product 1,Sale,2023-08-01 00:00:00.0,695013,2023-08-01 19:53:55,Kerala,899.0,899.0,0.0,0.0,19.0
Product 15,Sale,2023-08-02 00:00:00.0,560062,2023-08-02 16:07:12,Karnataka,954.0,954.0,0.0,954.0,16.0
Product 15,Sale,2023-07-29 00:00:00.0,201301,2023-07-29 19:57:45,Uttar Pradesh,1998.0,1998.0,0.0,1998.0,19.0
Product 25,Sale,2023-07-29 00:00:00.0,680125,2023-07-29 11:56:43,Kerala,2908.0,2908.0,0.0,2908.0,11.0
Product 25,Return,2023-07-26 00:00:00.0,626125,2023-07-26 21:09:02,Tamil Nadu,0.0,-1409.0,-1409.0,0.0,21.0
Product 5,Return,2023-07-28 00:00:00.0,673655,2023-07-28 10:11:24,Kerala,0.0,-234.0,-234.0,0.0,10.0
Product 5,Sale,2023-08-02 00:00:00.0,361008,2023-08-02 22:59:49,Gujarat,229.0,229.0,0.0,0.0,22.0
Product 8,Cancellation,2023-08-01 00:00:00.0,243002,2023-08-01 19:03:08,Uttar Pradesh,0.0,0.0,0.0,0.0,19.0
Product 8,Sale,2023-08-02 00:00:00.0,125001,,Haryana,209.0,209.0,0.0,0.0,
Product 8,Return,2023-07-25 00:00:00.0,821101,2023-07-25 09:50:09,Bihar,0.0,-214.0,-214.0,0.0,9.0
Product 16,Sale,2023-08-02 00:00:00.0,625019,2023-08-02 20:41:02,Tamil Nadu,239.0,239.0,0.0,0.0,20.0
Product 3,Sale,2023-08-02 00:00:00.0,140603,2023-08-02 21:45:38,Punjab,229.0,229.0,0.0,0.0,21.0
Product 9,Return,2023-07-25 00:00:00.0,110054,2023-07-25 12:06:50,Delhi,0.0,-214.0,-214.0,0.0,12.0
Product 9,Sale,2023-08-02 00:00:00.0,518502,2023-08-02 17:21:46,Andhra Pradesh,214.0,214.0,0.0,0.0,17.0
Product 9,Return,2023-07-28 00:00:00.0,600088,2023-07-28 08:42:50,Tamil Nadu,0.0,-214.0,-214.0,0.0,8.0
Product 9,Sale,2023-08-02 00:00:00.0,764045,2023-08-02 10:04:31,Odisha,209.0,209.0,0.0,0.0,10.0
Product 9,Sale,2023-08-02 00:00:00.0,518301,2023-08-02 08:38:59,Andhra Pradesh,214.0,214.0,0.0,0.0,8.0
Product 1,Sale,2023-08-02 00:00:00.0,400006,2023-08-02 07:40:02,Maharashtra,854.0,854.0,0.0,854.0,7.0
Product 12,Return,2023-07-30 00:00:00.0,425109,2023-07-30 10:00:26,Maharashtra,0.0,-234.0,-234.0,0.0,10.0
Product 6,Sale,2023-08-02 00:00:00.0,282007,2023-08-02 15:37:16,Uttar Pradesh,1059.0,1059.0,0.0,0.0,15.0
Product 26,Sale,2023-08-02 00:00:00.0,560093,2023-08-02 07:45:44,Karnataka,239.0,239.0,0.0,0.0,7.0
Product 26,Sale,2023-08-02 00:00:00.0,764020,2023-08-02 13:13:39,Odisha,244.0,244.0,0.0,0.0,13.0
Product 26,Return,2023-07-27 00:00:00.0,712503,2023-07-27 00:33:04,West Bengal,0.0,-244.0,-244.0,0.0,0.0
Product 25,Sale,2023-07-30 00:00:00.0,533003,2023-07-30 06:57:34,Andhra Pradesh,1499.0,1499.0,0.0,0.0,6.0
Product 12,Sale,2023-08-03 00:00:00.0,500092,2023-08-03 08:28:22,Telangana,229.0,229.0,0.0,0.0,8.0
Product 5,Cancellation,2023-08-03 00:00:00.0,503001,2023-08-03 14:31:23,Telangana,0.0,0.0,0.0,0.0,14.0
Product 5,Sale,2023-08-03 00:00:00.0,503001,2023-08-03 14:31:23,Telangana,234.0,234.0,0.0,0.0,14.0
Product 5,Sale,2023-08-03 00:00:00.0,503111,2023-08-03 14:33:04,Telangana,231.0,231.0,0.0,0.0,14.0
Product 26,Sale,2023-08-03 00:00:00.0,442908,2023-08-03 13:45:52,Maharashtra,244.0,244.0,0.0,0.0,13.0
Product 26,Sale,2023-08-03 00:00:00.0,232101,,Uttar Pradesh,240.0,240.0,0.0,0.0,
Product 26,Sale,2023-08-03 00:00:00.0,611103,2023-08-03 17:21:51,Tamil Nadu,244.0,244.0,0.0,0.0,17.0
Product 26,Sale,2023-08-03 00:00:00.0,534002,2023-08-03 08:46:13,Andhra Pradesh,244.0,244.0,0.0,0.0,8.0
Product 8,Sale,2023-08-03 00:00:00.0,444604,2023-08-03 09:11:24,Maharashtra,214.0,214.0,0.0,0.0,9.0
Product 8,Sale,2023-08-03 00:00:00.0,442102,2023-08-03 13:05:25,Maharashtra,209.0,209.0,0.0,0.0,13.0
Product 9,Cancellation,2023-08-02 00:00:00.0,518502,2023-08-02 17:21:46,Andhra Pradesh,0.0,0.0,0.0,0.0,17.0
Product 9,Sale,2023-08-03 00:00:00.0,444107,2023-08-03 15:37:23,Maharashtra,214.0,214.0,0.0,0.0,15.0
Product 9,Sale,2023-08-03 00:00:00.0,495450,,Chattisgarh,209.0,209.0,0.0,0.0,
Product 10,Sale,2023-08-03 00:00:00.0,673502,2023-08-03 14:37:54,Kerala,954.0,954.0,0.0,0.0,14.0
Product 27,Return,2023-07-19 00:00:00.0,507166,2023-07-19 06:48:22,Telangana,0.0,-1447.0,-1447.0,0.0,6.0
Product 6,Sale,2023-08-03 00:00:00.0,754022,2023-08-03 13:16:15,Odisha,949.0,949.0,0.0,949.0,13.0
Product 6,Return,2023-07-28 00:00:00.0,796014,2023-07-28 21:48:27,Mizoram,0.0,-1059.0,-1059.0,0.0,21.0
Product 16,Sale,2023-08-03 00:00:00.0,603202,2023-08-03 08:54:36,Tamil Nadu,239.0,239.0,0.0,0.0,8.0
Product 26,Cancellation,2023-08-02 00:00:00.0,764020,2023-08-02 13:13:39,Odisha,0.0,0.0,0.0,0.0,13.0
Product 12,Sale,2023-08-04 00:00:00.0,531001,2023-08-04 12:45:50,Andhra Pradesh,234.0,234.0,0.0,0.0,12.0
Product 12,Return Cancellation,2023-07-30 00:00:00.0,562110,2023-07-30 09:47:55,Karnataka,0.0,0.0,0.0,0.0,9.0
Product 12,Return,2023-07-30 00:00:00.0,562110,2023-07-30 09:47:55,Karnataka,0.0,-229.0,-229.0,0.0,9.0
Product 12,Sale,2023-08-04 00:00:00.0,110025,2023-08-04 01:05:38,Delhi,209.0,209.0,0.0,209.0,1.0
Product 12,Sale,2023-08-04 00:00:00.0,843108,2023-08-04 12:51:48,Bihar,234.0,234.0,0.0,0.0,12.0
Product 27,Sale,2023-08-01 00:00:00.0,671541,2023-08-01 23:56:53,Kerala,2874.0,2874.0,0.0,0.0,23.0
Product 25,Return,2023-07-30 00:00:00.0,533003,2023-07-30 06:57:34,Andhra Pradesh,0.0,-1499.0,-1499.0,0.0,6.0
Product 11,Sale,2023-08-04 00:00:00.0,560061,2023-08-04 00:17:00,Karnataka,198.0,198.0,0.0,0.0,0.0
Product 16,Sale,2023-08-04 00:00:00.0,185131,2023-08-04 15:52:01,Jammu and Kashmir,239.0,239.0,0.0,0.0,15.0
Product 16,Sale,2023-08-04 00:00:00.0,735223,2023-08-04 07:18:23,West Bengal,244.0,244.0,0.0,0.0,7.0
Product 5,Sale,2023-08-04 00:00:00.0,500050,2023-08-04 07:34:02,Telangana,234.0,234.0,0.0,0.0,7.0
Product 3,Sale,2023-08-04 00:00:00.0,572102,2023-08-04 15:39:54,Karnataka,234.0,234.0,0.0,0.0,15.0
Product 9,Sale,2023-08-04 00:00:00.0,700005,2023-08-04 12:51:38,West Bengal,209.0,209.0,0.0,0.0,12.0
Product 9,Sale,2023-08-04 00:00:00.0,670593,2023-08-04 09:17:52,Kerala,214.0,214.0,0.0,0.0,9.0
Product 9,Sale,2023-08-04 00:00:00.0,626116,2023-08-04 19:21:29,Tamil Nadu,209.0,209.0,0.0,0.0,19.0
Product 9,Sale,2023-08-04 00:00:00.0,500032,2023-08-04 17:01:32,Telangana,209.0,209.0,0.0,0.0,17.0
Product 9,Sale,2023-08-04 00:00:00.0,563125,2023-08-04 19:15:46,Karnataka,214.0,214.0,0.0,0.0,19.0
Product 9,Return,2023-07-22 00:00:00.0,480661,2023-07-22 07:39:15,Madhya Pradesh,0.0,-204.0,-204.0,0.0,7.0
Product 9,Return,2023-07-17 00:00:00.0,827001,2023-07-17 11:26:13,Jharkhand,0.0,-204.0,-204.0,0.0,11.0
Product 8,Sale,2023-08-04 00:00:00.0,410501,2023-08-04 12:40:24,Maharashtra,209.0,209.0,0.0,0.0,12.0
Product 8,Sale,2023-08-04 00:00:00.0,682030,2023-08-04 07:35:54,Kerala,209.0,209.0,0.0,0.0,7.0
Product 17,Sale,2023-08-05 00:00:00.0,761111,2023-08-05 07:50:49,Odisha,234.0,234.0,0.0,0.0,7.0
Product 11,Sale,2023-08-05 00:00:00.0,682020,2023-08-05 07:15:08,Kerala,192.0,192.0,0.0,0.0,7.0
Product 9,Return,2023-07-31 00:00:00.0,600019,2023-07-31 10:06:54,Tamil Nadu,0.0,-214.0,-214.0,0.0,10.0
Product 9,Return,2023-07-27 00:00:00.0,764059,2023-07-27 15:23:45,Odisha,0.0,-214.0,-214.0,0.0,15.0
